TEMP_PLAYER_ID,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH
17000,1628389,Edrice,Adebayo,Edrice Adebayo,PF-C,80.75,6' 8.75'',75.75,6' 9.75'',242.6,86.75,7' 2.75'',108.0,9' 0'',5.2,9.5,8.75
17001,1628959,Rawle,Alkins,Rawle Alkins,SG-SF,74.5,6' 2.5'',75.75,6' 3.75'',222.6,80.75,6' 8.75'',99.0,8' 3'',11.0,8.75,10.0
17002,1628386,Jarrett,Allen,Jarrett Allen,C,81.0,6' 9'',82.25,6' 10.25'',233.6,89.25,7' 5.25'',109.5,9' 1.5'',7.4,9.5,10.5
17003,1628443,Kadeem,Allen,Kadeem Allen,PG,73.0,6' 1'',74.25,6' 2.25'',192.4,81.25,6' 9.25'',99.5,8' 3.5'',6.4,8.5,8.75
17004,1628387,Ike,Anigbogu,Ike Anigbogu,C,80.5,6' 8.5'',81.75,6' 9.75'',252.2,90.25,7' 6.25'',110.5,9' 2.5'',5.4,9.5,10.0
17005,1628384,OG,Anunoby,OG Anunoby,SF,78.25,6' 6.25'',79.75,6' 7.75'',232.4,86.25,7' 2.25'',107.5,8' 11.5'',6.8,9.25,9.5
17006,1628503,Jamel,Artis,Jamel Artis,SG-SF,77.5,6' 5.5'',78.75,6' 6.75'',213.2,82.0,6' 10'',105.0,8' 9'',11.9,9.25,9.75
17007,1628407,Dwayne,Bacon,Dwayne Bacon,SG-SF,76.75,6' 4.75'',78.25,6' 6.25'',221.6,82.0,6' 10'',103.5,8' 7.5'',7.9,8.75,10.0
17008,1628431,V.J.,Beachem,V.J. Beachem,SG-SF,78.25,6' 6.25'',80.0,6' 8'',193.4,82.25,6' 10.25'',104.5,8' 8.5'',6.8,8.5,9.0
17009,1628395,Jordan,Bell,Jordan Bell,PF,79.0,6' 7'',80.5,6' 8.5'',223.6,83.75,6' 11.75'',104.5,8' 8.5'',5.4,9.25,9.5
17010,1628417,Jaron,Blossomgame,Jaron Blossomgame,SF,77.75,6' 5.75'',78.75,6' 6.75'',218.6,82.0,6' 10'',104.5,8' 8.5'',5.7,8.75,10.25
17011,1628449,Chris,Boucher,Chris Boucher,PF,80.0,6' 8'',81.5,6' 9.5'',182.2,88.0,7' 4'',110.5,9' 2.5'',5.4,9.25,10.5
17012,1628396,Tony,Bradley,Tony Bradley,C,81.25,6' 9.25'',82.75,6' 10.75'',248.8,89.0,7' 5'',112.5,9' 4.5'',12.0,9.5,9.5
17013,1628515,Isaiah,Briscoe,Isaiah Briscoe,PG,73.25,6' 1.25'',74.75,6' 2.75'',222.4,81.0,6' 9'',99.5,8' 3.5'',11.0,9.0,9.25
17014,1628415,Dillon,Brooks,Dillon Brooks,SG-SF,77.0,6' 5'',78.0,6' 6'',220.2,78.0,6' 6'',100.5,8' 4.5'',7.5,8.25,9.25
17015,1628418,Thomas,Bryant,Thomas Bryant,PF-C,81.5,6' 9.5'',82.75,6' 10.75'',247.8,90.0,7' 6'',112.5,9' 4.5'',9.4,9.5,10.25
17016,1628381,John,Collins,John Collins,PF,80.25,6' 8.25'',81.5,6' 9.5'',225.2,83.25,6' 11.25'',106.5,8' 10.5'',5.4,9.0,10.0
17017,1628380,Zach,Collins,Zach Collins,PF-C,82.25,6' 10.25'',84.0,7' 0'',232.2,85.0,7' 1'',111.0,9' 3'',8.9,8.75,9.25
17018,1628977,Hamidou,Diallo,Hamidou Diallo,SG-SF,75.75,6' 3.75'',77.0,6' 5'',197.4,83.25,6' 11.25'',101.5,8' 5.5'',5.2,8.5,9.5
17019,1628416,Tyler,Dorsey,Tyler Dorsey,SG,75.0,6' 3'',76.5,6' 4.5'',182.6,77.25,6' 5.25'',99.5,8' 3.5'',4.7,8.5,9.25
17020,1628422,Damyean,Dotson,Damyean Dotson,SG-SF,76.5,6' 4.5'',77.5,6' 5.5'',205.2,81.0,6' 9'',100.0,8' 4'',5.3,8.5,9.25
17021,1628408,PJ,Dozier,PJ Dozier,SG,77.25,6' 5.25'',78.75,6' 6.75'',200.6,83.0,6' 11'',101.0,8' 5'',6.1,8.5,9.5
17022,1628393,Jawun,Evans,Jawun Evans,PG,70.75,5' 10.75'',71.5,5' 11.5'',185.2,77.5,6' 5.5'',95.0,7' 11'',9.1,8.0,7.75
17023,1628390,Terrance,Ferguson,Terrance Ferguson,SG-SF,77.5,6' 5.5'',79.0,6' 7'',184.4,80.75,6' 8.75'',103.0,8' 7'',5.8,8.5,10.0
17024,1628368,De?Aaron,Fox,De?Aaron Fox,PG,74.0,6' 2'',75.25,6' 3.25'',169.6,78.5,6' 6.5'',100.0,8' 4'',4.5,8.5,8.5
17025,1628365,Markelle,Fultz,Markelle Fultz,PG,,,,,,,,,,,,
17026,1628385,Harry,Giles,Harry Giles,PF,81.25,6' 9.25'',82.5,6' 10.5'',232,87.25,7' 3.25'',109.5,9' 1.5'',5.2,9.5,10.75
17027,1628404,Josh,Hart,Josh Hart,SG-SF,75.75,6' 3.75'',77.0,6' 5'',209.2,80.25,6' 8.25'',101.0,8' 5'',5.8,8.5,9.5
17028,1628502,Nigel,Hayes,Nigel Hayes,PF,78.25,6' 6.25'',79.5,6' 7.5'',254.2,87.25,7' 3.25'',104.5,8' 8.5'',11.5,8.75,10.0
17029,1628439,Isaiah,Hicks,Isaiah Hicks,PF,79.25,6' 7.25'',80.5,6' 8.5'',233.4,84.5,7' 0.5'',105.0,8' 9'',7.7,8.75,9.75
17030,1628411,Wesley,Iwundu,Wesley Iwundu,SG-SF,77.5,6' 5.5'',78.75,6' 6.75'',193.4,85.0,7' 1'',105.5,8' 9.5'',4.0,8.75,9.5
17031,1628402,Frank,Jackson,Frank Jackson,PG,74.0,6' 2'',75.5,6' 3.5'',201.6,79.5,6' 7.5'',98.0,8' 2'',6.7,8.25,9.0
17033,1628992,Justin,Jackson (UMD),Justin Jackson (UMD),SF,77.75,6' 5.75'',79.0,6' 7'',219.4,87.25,7' 3.25'',107.0,8' 11'',7.1,9.0,9.5
17032,1628382,Justin,Jackson (UNC),Justin Jackson (UNC),SF,79.0,6' 7'',80.25,6' 8.25'',200.8,83.0,6' 11'',104.5,8' 8.5'',8.1,8.75,9.25
17035,1628514,Peter,Jok,Peter Jok,SG-SF,76.25,6' 4.25'',77.75,6' 5.75'',202.4,80.0,6' 8'',102.0,8' 6'',11.0,8.25,9.5
17037,1628379,Luke,Kennard,Luke Kennard,SG-SF,76.5,6' 4.5'',77.5,6' 5.5'',196.2,77.25,6' 5.25'',98.5,8' 2.5'',6.6,8.0,8.75
17038,1628398,Kyle,Kuzma,Kyle Kuzma,SF-SG,80.0,6' 8'',81.5,6' 9.5'',222.6,84.25,7' 0.25'',107.5,8' 11.5'',9.4,8.5,9.5
17039,1628388,TJ,Leaf,TJ Leaf,PF,80.75,6' 8.75'',81.75,6' 9.75'',222.2,83.0,6' 11'',107.0,8' 11'',6.8,8.5,9.5
17040,1628399,Tyler,Lydon,Tyler Lydon,PF,80.25,6' 8.25'',81.5,6' 9.5'',215,84.0,7' 0'',107.5,8' 11.5'',13.6,8.75,8.75
17041,1628412,Frank,Mason III,Frank Mason III,PG,71.0,5' 11'',72.0,6' 0'',188.8,75.25,6' 3.25'',94.0,7' 10'',4.3,8.0,9.25
17042,1628452,Kennedy,Meeks,Kennedy Meeks,C,80.75,6' 8.75'',82.25,6' 10.25'',276.6,85.0,7' 1'',106.0,8' 10'',11.5,8.75,8.75
17044,1628378,Donovan,Mitchell,Donovan Mitchell,SG,73.25,6' 1.25'',75.0,6' 3'',211.4,82.0,6' 10'',97.0,8' 1'',5.9,8.5,9.5
17045,1628420,Monte,Morris,Monte Morris,PG,73.25,6' 1.25'',74.5,6' 2.5'',175.2,76.0,6' 4'',96.5,8' 0.5'',6.9,8.25,8.75
17046,1628405,Johnathan,Motley,Johnathan Motley,PF,79.75,6' 7.75'',80.75,6' 8.75'',238.2,88.0,7' 4'',108.0,9' 0'',,9.0,9.5
17047,1629004,Svi,Mykhailiuk,Svi Mykhailiuk,SG-SF,78.5,6' 6.5'',79.5,6' 7.5'',219.6,77.0,6' 5'',100.0,8' 4'',11.4,8.0,9.25
17048,1628400,Semi,Ojeleye,Semi Ojeleye,SF-SG,77.25,6' 5.25'',78.75,6' 6.75'',241.4,81.75,6' 9.75'',102.0,8' 6'',5.5,8.75,9.5
17049,1628419,Cameron,Oliver,Cameron Oliver,PF,79.0,6' 7'',80.25,6' 8.25'',238.6,85.25,7' 1.25'',106.5,8' 10.5'',7.7,9.5,10.25
17050,1628383,Justin,Patton,Justin Patton,C,82.0,6' 10'',83.25,6' 11.25'',229,87.0,7' 3'',111.5,9' 3.5'',7.8,8.75,9.75
17051,1628409,Alec,Peters,Alec Peters,PF,79.25,6' 7.25'',80.75,6' 8.75'',232,82.75,6' 10.75'',105.0,8' 9'',8.8,8.75,10.0
17052,1628397,Ivan,Rabb,Ivan Rabb,PF,80.75,6' 8.75'',82.0,6' 10'',219.6,85.5,7' 1.5'',109.0,9' 1'',6.8,8.75,9.0
17053,1628432,Davon,Reed,Davon Reed,SG-SF,76.5,6' 4.5'',77.5,6' 5.5'',206.2,84.0,7' 0'',102.0,8' 6'',6.5,9.25,9.5
17054,1628421,Devin,Robinson,Devin Robinson,SF,79.0,6' 7'',80.25,6' 8.25'',189.6,84.75,7' 0.75'',106.0,8' 10'',3.2,9.25,10.25
17055,1628424,Kobi,Simmons,Kobi Simmons,PG,75.25,6' 3.25'',76.5,6' 4.5'',166.2,78.0,6' 6'',99.0,8' 3'',5.0,8.5,9.5
17056,1628410,Edmond,Sumner,Edmond Sumner,PG,76.0,6' 4'',77.75,6' 5.75'',176.4,81.0,6' 9'',102.5,8' 6.5'',8.3,8.25,9.0
17057,1628403,Caleb,Swanigan,Caleb Swanigan,PF,79.5,6' 7.5'',80.5,6' 8.5'',245.6,87.0,7' 3'',108.0,9' 0'',,9.5,10.25
17058,1628414,Sindarius,Thornwell,Sindarius Thornwell,SG-SF,75.5,6' 3.5'',76.75,6' 4.75'',211.6,82.0,6' 10'',103.0,8' 7'',7.8,8.75,8.75
17059,1628453,Melo,Trimble,Melo Trimble,PG,73.25,6' 1.25'',74.5,6' 2.5'',195.2,74.0,6' 2'',95.5,7' 11.5'',10.6,8.0,8.75
17060,1629021,Moritz,Wagner,Moritz Wagner,PF,82.0,6' 10'',83.25,6' 11.25'',231.2,84.0,7' 0'',108.0,9' 0'',6.7,8.75,10.75
17061,1628476,Derrick,Walton Jr.,Derrick Walton Jr.,PG,71.0,5' 11'',72.75,6' 0.75'',188.6,74.5,6' 2.5'',95.0,7' 11'',5.8,8.0,8.5
17062,1629118,Thomas,Welsh,Thomas Welsh,PF-C,83.5,6' 11.5'',84.5,7' 0.5'',254,84.0,7' 0'',109.5,9' 1.5'',10.9,9.0,10.5
17063,1628401,Derrick,White,Derrick White,PG,75.25,6' 3.25'',76.5,6' 4.5'',189.8,79.5,6' 7.5'',101.5,8' 5.5'',6.2,8.25,8.5
17064,1628430,Nigel,Williams-Goss,Nigel Williams-Goss,PG,73.5,6' 1.5'',75.0,6' 3'',190.2,79.25,6' 7.25'',99.0,8' 3'',5.6,8.75,9.25
17065,1628391,D.J.,Wilson,D.J. Wilson,PF,80.75,6' 8.75'',82.5,6' 10.5'',234.4,87.0,7' 3'',109.5,9' 1.5'',6.4,9.25,10.25
17066,1962937123,Omer,Yurtseven,Omer Yurtseven,C,82.5,6' 10.5'',83.75,6' 11.75'',248.4,85.0,7' 1'',108.5,9' 0.5'',7.6,9.0,10.5
