PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GP,PTS,REB,AST,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT
920,A.C. Green,1610612742,DAL,35.0,6-9,81.0,225,Oregon State,USA,1985,1,23,50,246,228,25,-5.0,0.086,0.163,0.144,0.441,0.043
243,Aaron McKie,1610612755,PHI,26.0,6-5,77.0,209,Temple,USA,1994,1,17,50,240,140,100,-2.6,0.029,0.12,0.148,0.454,0.183
1425,Aaron Williams,1610612760,SEA,27.0,6-9,81.0,225,Xavier,USA,Undrafted,Undrafted,Undrafted,40,158,128,22,-9.6,0.112,0.168,0.174,0.508,0.094
228,Adam Keefe,1610612762,UTA,29.0,6-9,81.0,230,Stanford,USA,1992,1,10,44,174,142,28,5.2,0.089,0.141,0.142,0.533,0.074
1502,Adonal Foyle,1610612744,GSW,24.0,6-10,82.0,250,Colgate,St. Vincent & Grenadines,1997,1,8,44,129,194,18,-3.9,0.118,0.181,0.121,0.45,0.049
1817,Adonis Jordan,1610612749,MIL,28.0,5-11,71.0,170,Kansas,USA,1993,2,42,4,6,0,3,-40.0,0.0,0.0,0.19,0.521,0.273
1733,Al Harrington,1610612754,IND,19.0,6-9,81.0,230,None,USA,1998,1,25,21,45,39,5,-7.3,0.115,0.137,0.2,0.359,0.06
673,Alan Henderson,1610612737,ATL,26.0,6-9,81.0,235,Indiana,USA,1995,1,16,38,474,250,27,-3.1,0.088,0.133,0.22,0.485,0.048
275,Allan Houston,1610612752,NYK,28.0,6-6,78.0,200,Tennessee,USA,1993,1,11,50,813,152,137,2.0,0.012,0.07,0.235,0.515,0.152
947,Allen Iverson,1610612755,PHI,24.0,6-0,72.0,165,Georgetown,USA,1996,1,1,48,1284,236,223,4.4,0.033,0.089,0.318,0.508,0.234
297,Alonzo Mourning,1610612748,MIA,29.0,6-10,82.0,261,Georgetown,USA,1992,1,2,46,924,507,74,10.9,0.108,0.193,0.268,0.564,0.086
1591,Alvin Sims,1610612756,PHX,24.0,6-4,76.0,235,Louisville,USA,Undrafted,Undrafted,Undrafted,4,11,4,5,-23.5,0.103,0.034,0.261,0.451,0.333
1541,Alvin Williams,1610612761,TOR,24.0,6-5,77.0,185,Villanova,USA,1997,2,47,50,248,82,130,-3.3,0.018,0.059,0.134,0.477,0.207
1754,Andrae Patterson,1610612750,MIN,23.0,6-9,81.0,238,Indiana,USA,1998,2,46,35,114,65,15,-1.4,0.094,0.122,0.197,0.505,0.094
692,Andrew DeClercq,1610612739,CLE,26.0,6-10,82.0,230,Florida,USA,1995,2,34,47,371,255,31,-2.0,0.096,0.149,0.163,0.549,0.049
1845,Andrew Gaze,1610612759,SAS,33.0,6-7,79.0,205,Seton Hall,USA,Undrafted,Undrafted,Undrafted,19,21,5,6,29.2,0.032,0.042,0.197,0.42,0.182
457,Andrew Lang,1610612741,CHI,33.0,6-11,83.0,245,Arkansas,USA,1988,2,28,21,80,93,13,-6.4,0.083,0.168,0.154,0.367,0.058
358,Anfernee Hardaway,1610612753,ORL,27.0,6-7,79.0,215,Memphis,USA,1993,1,3,50,791,284,266,3.1,0.037,0.113,0.22,0.488,0.248
1712,Antawn Jamison,1610612744,GSW,23.0,6-9,81.0,223,North Carolina,USA,1998,1,4,47,449,301,34,-2.4,0.107,0.158,0.21,0.487,0.058
138,Anthony Avent,1610612762,UTA,29.0,6-9,81.0,235,Seton Hall,USA,1991,1,15,5,9,12,1,6.5,0.167,0.085,0.2,0.324,0.043
1533,Anthony Johnson,1610612737,ATL,24.0,6-3,75.0,190,College of Charleston,USA,1997,2,39,49,244,75,107,-2.7,0.018,0.066,0.172,0.467,0.249
292,Anthony Miller,1610612745,HOU,27.0,6-9,81.0,255,Michigan State,USA,1994,2,39,29,70,67,7,6.0,0.115,0.152,0.135,0.502,0.044
1515,Anthony Parker,1610612755,PHI,24.0,6-6,78.0,215,Bradley,USA,1997,1,21,2,2,0,0,14.3,0.0,0.0,0.125,1.0,0.0
324,Anthony Peeler,1610612750,MIN,29.0,6-4,76.0,208,Missouri,USA,1992,1,15,28,270,84,78,3.7,0.034,0.068,0.171,0.465,0.139
156,Antoine Carr,1610612745,HOU,37.0,6-9,81.0,270,Wichita State,USA,1983,1,8,18,47,31,9,-2.5,0.058,0.129,0.19,0.427,0.107
952,Antoine Walker,1610612738,BOS,22.0,6-9,81.0,245,Kentucky,USA,1996,1,6,42,784,359,130,-6.3,0.065,0.171,0.27,0.476,0.152
1498,Antonio Daniels,1610612759,SAS,24.0,6-4,76.0,200,Bowling Green,USA,1997,1,4,47,220,54,106,9.7,0.022,0.062,0.187,0.52,0.31
213,Antonio Davis,1610612754,IND,30.0,6-9,81.0,230,Texas-El Paso,USA,1990,2,45,49,463,344,33,1.2,0.095,0.191,0.177,0.535,0.049
226,Antonio Lang,1610612739,CLE,27.0,6-8,80.0,205,Duke,USA,1994,2,29,10,13,16,1,-25.1,0.122,0.169,0.105,0.653,0.029
686,Antonio McDyess,1610612743,DEN,24.0,6-9,81.0,220,Alabama,USA,1995,1,2,50,1061,537,82,-6.4,0.084,0.2,0.271,0.515,0.085
288,Armen Gilliam,1610612749,MIL,35.0,6-9,81.0,260,Nevada-Las Vegas,USA,1987,1,2,34,281,126,19,-1.5,0.054,0.145,0.22,0.525,0.053
717,Arvydas Sabonis,1610612757,POR,34.0,7-3,87.0,292,None,Lithuania,1986,1,24,50,606,393,119,5.9,0.068,0.228,0.217,0.546,0.156
1506,Austin Croshere,1610612754,IND,24.0,6-9,81.0,235,Providence,USA,1997,1,12,27,92,45,10,-12.5,0.066,0.135,0.203,0.54,0.075
422,Avery Johnson,1610612759,SAS,34.0,5-11,71.0,180,Southern,USA,Undrafted,Undrafted,Undrafted,50,487,118,369,10.0,0.014,0.053,0.169,0.487,0.362
769,B.J. Armstrong,1610612753,ORL,31.0,6-2,74.0,185,Iowa,USA,1989,1,18,32,105,39,61,-4.2,0.006,0.098,0.153,0.54,0.305
989,Ben Davis,1610612752,NYK,26.0,6-9,81.0,240,Arizona,USA,1996,2,43,8,17,11,3,13.0,0.265,0.133,0.318,0.433,0.25
1112,Ben Wallace,1610612764,WAS,24.0,6-9,81.0,240,Virginia Union,USA,Undrafted,Undrafted,Undrafted,46,275,383,18,2.1,0.112,0.2,0.109,0.537,0.023
104,Benoit Benjamin,1610612755,PHI,34.0,7-0,84.0,250,Creighton,USA,1985,1,3,6,4,8,1,-0.1,0.083,0.167,0.128,0.286,0.043
223,Bill Curley,1610612750,MIN,27.0,6-9,81.0,220,Boston College,USA,1994,1,22,35,78,51,14,9.1,0.05,0.089,0.106,0.477,0.05
82,Bill Wennington,1610612741,CHI,36.0,7-0,84.0,277,St. John's (NY),USA,1985,1,16,38,143,79,18,-8.5,0.042,0.134,0.212,0.381,0.085
182,Billy Owens,1610612760,SEA,30.0,6-8,80.0,220,Syracuse,USA,1991,1,3,21,163,80,38,-2.6,0.076,0.111,0.204,0.452,0.133
902,Bimbo Coles,1610612744,GSW,31.0,6-2,74.0,182,Virginia Tech,USA,1990,2,40,48,455,117,222,-1.9,0.015,0.074,0.182,0.496,0.286
183,Bison Dele,1610612765,DET,30.0,6-11,83.0,260,Arizona,USA,1991,1,10,49,513,272,71,4.6,0.087,0.169,0.239,0.531,0.115
898,Blue Edwards,1610612748,MIA,33.0,6-4,76.0,200,East Carolina,USA,1989,1,21,24,77,33,30,-1.0,0.027,0.082,0.162,0.495,0.19
448,Bo Outlaw,1610612753,ORL,28.0,6-8,80.0,210,Houston,USA,Undrafted,Undrafted,Undrafted,31,203,167,56,0.9,0.064,0.139,0.132,0.535,0.111
682,Bob Sura,1610612739,CLE,26.0,6-5,77.0,200,Florida State,USA,1995,1,17,50,214,102,152,-5.3,0.028,0.103,0.188,0.419,0.361
1517,Bobby Jackson,1610612750,MIN,26.0,6-1,73.0,185,Minnesota,USA,1997,1,23,50,353,135,167,-1.2,0.042,0.1,0.211,0.461,0.305
184,Bobby Phills,1610612766,CHH,29.0,6-5,77.0,226,Southern University,USA,1991,2,45,43,613,174,149,2.5,0.028,0.084,0.197,0.537,0.168
1719,Bonzi Wells,1610612757,POR,22.0,6-5,77.0,210,Ball State,USA,1998,1,11,7,31,9,3,-13.3,0.111,0.111,0.376,0.555,0.231
1802,Brad Miller,1610612766,CHH,23.0,6-11,83.0,250,Purdue,USA,Undrafted,Undrafted,Undrafted,38,238,117,22,7.6,0.086,0.174,0.208,0.651,0.081
1585,Brandon Williams,1610612759,SAS,24.0,6-6,78.0,215,Davidson,USA,Undrafted,Undrafted,Undrafted,3,2,1,0,-32.2,0.25,0.0,0.2,0.568,0.0
699,Brent Barry,1610612741,CHI,27.0,6-6,78.0,195,Oregon State,USA,1995,1,15,37,412,144,116,-11.7,0.032,0.097,0.181,0.514,0.193
85,Brent Price,1610612745,HOU,30.0,6-1,73.0,185,Oklahoma,USA,1992,2,32,40,292,78,113,1.1,0.024,0.073,0.165,0.624,0.227
1510,Brevin Knight,1610612739,CLE,23.0,5-10,70.0,173,Stanford,USA,1997,1,16,39,373,131,302,1.6,0.015,0.101,0.189,0.495,0.442
967,Brian Evans,1610612750,MIN,25.0,6-8,80.0,220,Indiana,USA,1996,1,27,16,34,19,15,3.1,0.034,0.088,0.133,0.372,0.188
258,Brian Grant,1610612757,POR,27.0,6-9,81.0,254,Xavier,USA,1994,1,8,48,550,470,67,9.7,0.119,0.198,0.172,0.571,0.073
216,Brian Shaw,1610612757,POR,33.0,6-6,78.0,200,California-Santa Barbara,USA,1988,1,24,1,0,1,1,-23.3,0.0,0.25,0.154,0.0,0.333
1730,Brian Skinner,1610612746,LAC,23.0,6-9,81.0,255,Baylor,USA,1998,1,22,21,86,53,1,2.5,0.074,0.134,0.178,0.503,0.007
1477,Bruce Bowen,1610612738,BOS,28.0,6-7,79.0,200,Cal State-Fullerton,USA,Undrafted,Undrafted,Undrafted,30,70,52,28,-4.0,0.027,0.075,0.1,0.338,0.092
1743,Bruno Sundov,1610612742,DAL,19.0,7-2,86.0,220,None,Croatia,1998,2,35,3,4,0,1,-46.9,0.0,0.0,0.276,0.286,0.143
735,Bryant Reeves,1610612763,VAN,26.0,7-0,84.0,275,Oklahoma State,USA,1995,1,6,25,271,138,37,-12.4,0.073,0.133,0.226,0.449,0.099
179,Bryant Stith,1610612743,DEN,28.0,6-5,77.0,208,Virginia,USA,1992,1,13,46,320,107,82,-10.3,0.024,0.067,0.136,0.498,0.113
1724,Bryce Drew,1610612745,HOU,24.0,6-3,75.0,185,Valparaiso,USA,1998,1,16,34,118,32,52,-0.8,0.007,0.064,0.168,0.445,0.193
935,Bryon Russell,1610612762,UTA,28.0,6-7,79.0,225,Long Beach State,USA,1993,2,45,50,622,266,74,9.8,0.043,0.114,0.169,0.572,0.072
384,Calbert Cheaney,1610612764,WAS,27.0,6-7,79.0,215,Indiana,USA,1993,1,6,50,385,141,73,-0.5,0.027,0.09,0.175,0.433,0.096
61,Carl Herrera,1610612743,DEN,32.0,6-9,81.0,225,Houston,USA,1990,2,30,28,65,62,4,-5.6,0.072,0.126,0.14,0.402,0.025
435,Carlos Rogers,1610612757,POR,28.0,6-11,83.0,220,Tennessee State,USA,1994,1,11,2,5,1,1,-1.0,0.0,0.091,0.2,0.665,0.2
1745,Casey Shaw,1610612755,PHI,23.0,6-11,83.0,260,Toledo,USA,1998,2,37,9,2,3,0,-10.8,0.158,0.0,0.25,0.125,0.0
76,Cedric Ceballos,1610612742,DAL,29.0,6-6,78.0,190,Cal State-Fullerton,USA,1990,2,48,13,163,85,12,-8.5,0.059,0.171,0.241,0.504,0.074
1538,Cedric Henderson,1610612739,CLE,24.0,6-7,79.0,225,Memphis,USA,1997,2,44,50,454,197,113,-3.5,0.032,0.105,0.183,0.46,0.137
787,Charles Barkley,1610612745,HOU,36.0,6-6,78.0,252,Auburn,USA,1984,1,5,42,676,516,192,4.9,0.124,0.233,0.223,0.546,0.216
1525,Charles O'Bannon,1610612765,DET,24.0,6-5,77.0,209,California-Los Angeles,,1997,2,31,18,56,34,12,8.9,0.105,0.086,0.182,0.47,0.126
891,Charles Oakley,1610612761,TOR,35.0,6-9,81.0,245,Virginia Union,USA,1985,1,9,50,348,374,168,-0.2,0.059,0.18,0.127,0.479,0.171
1869,Charles R. Jones,1610612741,CHI,23.0,6-3,75.0,180,Long Island-Brooklyn,USA,Undrafted,Undrafted,Undrafted,29,108,42,41,-11.7,0.019,0.076,0.161,0.407,0.156
1593,Charles Shackleford,1610612766,CHH,33.0,6-11,83.0,245,North Carolina State,USA,1988,2,32,32,107,129,13,-5.8,0.123,0.23,0.165,0.521,0.07
1520,Charles Smith,1610612746,LAC,23.0,6-4,76.0,194,New Mexico,USA,1997,1,26,23,84,24,13,-13.5,0.021,0.061,0.175,0.404,0.071
369,Charlie Ward,1610612752,NYK,28.0,6-2,74.0,190,Florida State,USA,1994,1,26,50,378,172,271,2.4,0.016,0.095,0.148,0.513,0.289
1497,Chauncey Billups,1610612743,DEN,22.0,6-3,75.0,202,Colorado,USA,1997,1,3,45,624,96,173,-6.5,0.016,0.052,0.2,0.547,0.192
685,Cherokee Parks,1610612763,VAN,26.0,6-11,83.0,240,Duke,USA,1995,1,12,48,266,243,36,-11.9,0.068,0.164,0.142,0.445,0.057
1512,Chris Anstey,1610612742,DAL,24.0,7-0,84.0,249,None,USA,1997,1,18,41,134,97,27,-6.4,0.073,0.136,0.174,0.418,0.093
713,Chris Carr,1610612751,NJN,25.0,6-6,78.0,220,Southern Illinois,USA,1995,2,56,39,207,71,23,-6.2,0.047,0.11,0.236,0.465,0.102
164,Chris Childs,1610612752,NYK,31.0,6-3,75.0,195,Boise State,USA,Undrafted,Undrafted,Undrafted,48,328,133,193,0.3,0.015,0.087,0.142,0.544,0.267
1544,Chris Crawford,1610612737,ATL,24.0,6-9,81.0,235,Marquette,USA,1997,2,50,42,288,89,24,1.0,0.048,0.068,0.2,0.504,0.059
201,Chris Dudley,1610612752,NYK,34.0,6-11,83.0,260,Yale,USA,1987,4,75,46,115,193,7,5.6,0.124,0.166,0.104,0.454,0.017
423,Chris Gatling,1610612749,MIL,31.0,6-10,82.0,230,Old Dominion,USA,1991,1,16,48,272,179,32,-3.2,0.07,0.171,0.217,0.445,0.077
12,Chris King,1610612762,UTA,29.0,6-8,80.0,215,Wake Forest,USA,1992,2,45,8,4,11,1,-18.5,0.025,0.217,0.138,0.228,0.048
168,Chris Mills,1610612744,GSW,29.0,6-7,79.0,216,Arizona,USA,1993,1,22,47,483,237,103,-3.7,0.034,0.131,0.173,0.488,0.13
356,Chris Morris,1610612756,PHX,33.0,6-8,80.0,228,Auburn,USA,1988,1,4,44,184,121,23,3.6,0.099,0.131,0.156,0.544,0.073
904,Chris Mullin,1610612754,IND,35.0,6-7,79.0,215,St. John's (NY),USA,1985,1,7,50,507,160,81,6.3,0.024,0.112,0.192,0.616,0.112
185,Chris Webber,1610612758,SAC,26.0,6-10,82.0,245,Michigan,USA,1993,1,1,42,839,545,173,1.1,0.083,0.209,0.246,0.491,0.171
43,Chris Whitney,1610612764,WAS,27.0,6-0,72.0,175,Clemson,USA,1993,2,47,39,187,47,69,1.5,0.018,0.089,0.206,0.551,0.276
363,Christian Laettner,1610612765,DET,29.0,6-11,83.0,245,Duke,USA,1992,1,3,16,121,54,24,3.2,0.065,0.105,0.206,0.462,0.14
456,Chuck Person,1610612766,CHH,35.0,6-8,80.0,235,Auburn,USA,1986,1,4,50,303,132,60,-0.9,0.019,0.114,0.16,0.5,0.107
359,Chucky Brown,1610612766,CHH,31.0,6-8,80.0,215,North Carolina State,USA,1989,2,43,48,407,174,57,0.0,0.033,0.117,0.17,0.51,0.086
221,Clar. Weatherspoon,1610612748,MIA,28.0,6-7,79.0,265,Southern Mississippi,USA,1992,1,9,49,397,243,34,3.2,0.081,0.169,0.186,0.607,0.065
361,Clifford Robinson,1610612756,PHX,32.0,6-10,82.0,225,Connecticut,USA,1989,2,36,50,819,226,128,4.8,0.041,0.093,0.215,0.559,0.128
1133,Corey Beck,1610612766,CHH,28.0,6-3,75.0,200,Arkansas,USA,Undrafted,Undrafted,Undrafted,24,45,28,20,2.1,0.038,0.128,0.152,0.493,0.183
1736,Corey Benjamin,1610612741,CHI,21.0,6-6,78.0,200,Oregon State,USA,1998,1,28,31,118,40,10,-16.5,0.049,0.083,0.221,0.438,0.065
916,Corie Blount,1610612739,CLE,30.0,6-10,82.0,242,Cincinnati,USA,1993,1,25,34,100,151,12,4.3,0.111,0.174,0.124,0.404,0.037
722,Corliss Williamson,1610612758,SAC,25.0,6-7,79.0,245,Arkansas,USA,1995,1,13,50,659,206,66,-2.1,0.058,0.078,0.214,0.517,0.076
724,Cory Alexander,1610612743,DEN,26.0,6-1,73.0,190,Virginia,USA,1995,1,29,36,261,74,119,-0.5,0.009,0.089,0.196,0.467,0.275
1757,Cory Carr,1610612741,CHI,23.0,6-4,76.0,210,Texas Tech,USA,1998,2,49,42,171,49,66,-12.4,0.013,0.072,0.206,0.372,0.206
1749,Cuttino Mobley,1610612745,HOU,23.0,6-4,76.0,190,Rhode Island,USA,1998,2,41,49,487,111,121,3.3,0.017,0.059,0.168,0.537,0.137
905,Dale Davis,1610612754,IND,30.0,6-11,83.0,230,Clemson,USA,1991,1,13,50,398,416,22,6.3,0.123,0.182,0.136,0.559,0.025
107,Dale Ellis,1610612760,SEA,38.0,6-7,79.0,205,Tennessee,USA,1983,1,9,48,495,115,38,-0.1,0.021,0.074,0.17,0.581,0.055
1800,Damon Jones,1610612738,BOS,22.0,6-3,75.0,185,Houston,USA,Undrafted,Undrafted,Undrafted,24,125,44,42,-0.4,0.016,0.109,0.179,0.494,0.209
757,Damon Stoudamire,1610612757,POR,25.0,5-10,70.0,171,Arizona,USA,1995,1,7,50,631,167,312,2.3,0.025,0.075,0.21,0.462,0.322
105,Dan Majerle,1610612748,MIA,33.0,6-6,78.0,220,Central Michigan,USA,1988,1,14,48,337,208,150,7.2,0.015,0.116,0.111,0.529,0.151
7,Dan Schayes,1610612753,ORL,40.0,6-11,83.0,260,Syracuse,USA,1981,1,13,19,28,14,4,6.5,0.022,0.081,0.126,0.431,0.044
344,Dana Barros,1610612738,BOS,32.0,5-11,71.0,163,Boston College,USA,1989,1,16,50,464,105,208,0.4,0.014,0.078,0.187,0.576,0.3
198,Danny Ferry,1610612739,CLE,32.0,6-10,82.0,235,Duke,USA,1989,1,2,50,349,102,53,-0.9,0.018,0.089,0.163,0.562,0.101
1504,Danny Fortson,1610612743,DEN,23.0,6-7,79.0,260,Cincinnati,USA,1997,1,10,50,550,581,32,-6.8,0.145,0.277,0.178,0.564,0.038
330,Danny Manning,1610612756,PHX,33.0,6-10,82.0,244,Kansas,USA,1988,1,1,50,453,219,113,2.3,0.057,0.135,0.197,0.52,0.168
353,Darrell Armstrong,1610612753,ORL,31.0,6-1,73.0,180,Fayetteville State,USA,Undrafted,Undrafted,Undrafted,50,690,180,335,5.7,0.034,0.088,0.217,0.575,0.401
239,Darrick Martin,1610612746,LAC,28.0,5-11,71.0,170,UCLA, ,Undrafted,Undrafted,Undrafted,37,296,48,144,-11.4,0.005,0.05,0.179,0.475,0.257
764,David Robinson,1610612759,SAS,33.0,7-1,85.0,250,Navy,USA,1987,1,1,49,775,492,103,12.0,0.101,0.207,0.239,0.564,0.12
710,David Vaughn,1610612751,NJN,26.0,6-9,81.0,240,Memphis,USA,1995,1,25,11,38,34,1,0.0,0.13,0.172,0.169,0.627,0.015
133,David Wesley,1610612766,CHH,28.0,6-1,73.0,202,Baylor,USA,Undrafted,Undrafted,Undrafted,50,706,161,322,2.0,0.014,0.075,0.194,0.561,0.312
766,David Wingate,1610612752,NYK,35.0,6-5,77.0,187,Georgetown,USA,1986,2,44,20,14,8,5,11.7,0.034,0.063,0.104,0.438,0.086
1545,DeJuan Wheat,1610612763,VAN,25.0,6-0,72.0,165,Louisville,USA,1997,2,51,46,208,45,101,-7.0,0.018,0.065,0.202,0.479,0.329
1051,Dean Garrett,1610612750,MIN,32.0,6-11,83.0,250,Indiana,USA,1988,2,38,49,270,257,28,-3.8,0.088,0.155,0.118,0.533,0.04
244,Dee Brown,1610612761,TOR,30.0,6-2,74.0,185,Jacksonville,USA,1990,1,19,49,549,103,143,-1.8,0.011,0.065,0.189,0.529,0.187
209,Dell Curry,1610612749,MIL,35.0,6-5,77.0,205,Virginia Tech,USA,1986,1,15,42,423,85,48,1.2,0.023,0.076,0.215,0.603,0.105
23,Dennis Rodman,1610612747,LAL,38.0,6-7,79.0,210,Southeastern Oklahoma State,USA,1986,2,27,23,49,258,30,-1.0,0.096,0.306,0.064,0.388,0.063
192,Dennis Scott,1610612750,MIN,30.0,6-8,80.0,229,Georgia Tech,USA,1990,1,4,36,234,58,40,0.8,0.011,0.071,0.154,0.516,0.091
1507,Derek Anderson,1610612739,CLE,24.0,6-5,77.0,195,Kentucky,USA,1997,1,13,38,409,109,145,-1.9,0.023,0.1,0.23,0.529,0.305
965,Derek Fisher,1610612747,LAL,24.0,6-1,73.0,200,Arkansas-Little Rock,USA,1996,1,24,50,296,91,197,9.2,0.02,0.064,0.147,0.497,0.256
157,Derek Harper,1610612747,LAL,37.0,6-4,76.0,206,Illinois,USA,1983,1,11,45,309,67,187,-3.0,0.012,0.045,0.142,0.506,0.255
400,Derek Strong,1610612753,ORL,31.0,6-9,81.0,240,Xavier,USA,1990,2,47,44,223,161,17,4.1,0.091,0.154,0.164,0.499,0.042
934,Derrick Coleman,1610612766,CHH,32.0,6-10,82.0,260,Syracuse,USA,1990,1,1,37,486,328,78,-4.0,0.07,0.215,0.231,0.496,0.128
365,Derrick McKey,1610612754,IND,32.0,6-10,82.0,225,Alabama,USA,1987,1,9,13,60,41,13,9.8,0.081,0.11,0.145,0.504,0.094
96,Detlef Schrempf,1610612760,SEA,36.0,6-10,82.0,235,Washington,USA,1985,1,8,50,752,370,184,2.7,0.043,0.169,0.194,0.573,0.177
54,Dickey Simpkins,1610612741,CHI,27.0,6-9,81.0,264,Providence,USA,1994,1,21,50,454,339,65,-9.9,0.075,0.175,0.162,0.528,0.082
87,Dikembe Mutombo,1610612737,ATL,33.0,7-2,86.0,261,Georgetown,Congo,1991,1,4,50,541,610,57,6.3,0.107,0.228,0.143,0.584,0.056
1717,Dirk Nowitzki,1610612742,DAL,21.0,7-0,84.0,237,None,Germany,1998,1,9,47,385,162,47,-0.6,0.045,0.124,0.219,0.491,0.082
1122,Dominique Wilkins,1610612753,ORL,39.0,6-8,80.0,230,Georgia,USA,1982,1,3,27,134,71,16,-0.3,0.113,0.16,0.292,0.445,0.131
931,Don MacLean,1610612760,SEA,29.0,6-10,82.0,235,California-Los Angeles,USA,1992,1,19,17,185,65,16,-8.1,0.049,0.129,0.268,0.476,0.078
690,Don Reid,1610612765,DET,25.0,6-8,80.0,250,Georgetown,USA,1995,2,58,47,242,170,33,8.0,0.074,0.12,0.122,0.58,0.057
923,Donyell Marshall,1610612744,GSW,26.0,6-9,81.0,230,Connecticut,USA,1994,1,4,48,530,342,66,-0.5,0.084,0.175,0.212,0.484,0.093
57,Doug Christie,1610612761,TOR,29.0,6-6,78.0,205,Pepperdine,USA,1992,1,17,50,760,207,187,-3.0,0.034,0.088,0.222,0.501,0.198
77,Doug Overton,1610612755,PHI,29.0,6-3,75.0,190,La Salle,USA,1991,2,40,24,92,21,23,-5.0,0.025,0.057,0.192,0.496,0.174
28,Doug West,1610612763,VAN,32.0,6-6,78.0,200,Villanova,USA,1989,2,38,14,81,25,19,-4.7,0.018,0.075,0.135,0.533,0.109
1003,Drew Barry,1610612760,SEA,26.0,6-5,77.0,191,Georgia Tech,USA,1996,2,57,17,37,20,29,2.1,0.017,0.083,0.115,0.49,0.238
190,Duane Causwell,1610612748,MIA,31.0,7-0,84.0,255,Temple,USA,1990,1,18,19,44,35,2,-20.3,0.108,0.145,0.187,0.546,0.029
273,Duane Ferrell,1610612744,GSW,34.0,6-7,79.0,215,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,8,5,6,0,19.0,0.086,0.02,0.143,0.159,0.0
